lead_id,created_at,brand,utm_source,utm_medium,utm_campaign,lead_status,deal_amount_usd
L-73971,2026-05-14 18:50:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-75416,2026-07-30 22:24:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-77823,2026-05-31 08:15:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79916,2026-06-30 21:28:00,PKF,Google Ads,cpc,PKF_US_Video_Test_C,Lead,
L-72663,2026-05-07 21:56:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-73528,2026-07-03 15:35:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,MQL,
L-77507,2026-05-07 10:14:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,8800
L-75913,2026-06-22 15:58:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,SQL,
L-77471,2026-05-02 08:24:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-74950,2026-06-20 22:48:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-70405,2026-06-11 13:40:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Closed Won,8800
L-81565,2026-06-03 13:15:00,AUR,,,,Lead,
L-71374,2026-06-02 22:28:00,AUR,,,,Lead,
L-75654,2026-05-23 12:51:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,SQL,
L-74431,2026-07-24 18:42:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-73961,2026-05-12 15:10:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-72707,2026-05-09 15:49:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-71876,2026-07-11 11:34:00,AUR,,,,Lead,
L-78938,2026-05-04 10:17:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-74470,2026-05-03 22:53:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72880,2026-05-22 16:09:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-76555,2026-06-06 09:09:00,AUR,Google Ads,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-77543,2026-05-10 22:25:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79503,2026-07-11 11:54:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-73258,2026-06-15 15:32:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Closed Won,1900
L-70290,2026-05-29 13:56:00,AUR,,,,Lead,
L-71816,2026-07-09 11:16:00,AUR,,,,Lead,
L-72859,2026-05-20 19:16:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-77357,2026-07-15 10:30:00,AUR,,,,Lead,
L-79495,2026-07-10 18:58:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-73649,2026-07-14 18:09:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-74725,2026-05-30 17:57:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-82021,2026-07-10 17:14:00,NMB,google,paid_social,(not set),MQL,
L-70433,2026-06-14 21:50:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-77916,2026-06-07 08:25:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-70327,2026-06-03 12:06:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-80145,2026-06-20 10:46:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-71158,2026-05-17 16:58:00,AUR,,,,Lead,
L-81888,2026-06-30 18:14:00,AUR,,,,MQL,
L-72436,2026-07-04 10:31:00,AUR,,,,MQL,
L-72344,2026-06-18 15:09:00,AUR,fb,paid_social,aurelia|prospecting|meta|may26,Lead,
L-81099,2026-06-26 17:53:00,NMB,,,,Lead,
L-77864,2026-06-03 18:16:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-75504,2026-05-08 17:22:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78043,2026-06-19 18:58:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79625,2026-07-26 10:41:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-70506,2026-06-22 16:18:00,AUR,,,,Lead,
L-70875,2026-07-24 12:27:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-71377,2026-06-05 08:25:00,AUR,,,,SQL,
L-78823,2026-07-03 08:23:00,PKF,,,,Lead,
L-72067,2026-07-27 08:56:00,AUR,,,,MQL,
L-76753,2026-07-05 15:06:00,AUR,,,,Lead,
L-70929,2026-07-28 13:47:00,AUR,,,,MQL,
L-78474,2026-07-20 11:00:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-80313,2026-07-27 20:46:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,MQL,
L-77152,2026-06-01 09:37:00,AUR,,,,Lead,
L-72328,2026-06-13 19:56:00,AUR,,,,Lead,
L-71099,2026-05-11 22:00:00,AUR,meta,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-74269,2026-07-02 21:39:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-77731,2026-05-22 20:44:00,PKF,,,,SQL,
L-74552,2026-05-11 14:41:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81550,2026-06-02 21:47:00,AUR,,,,Lead,
L-78695,2026-05-26 08:14:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-73975,2026-05-15 10:38:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-72043,2026-07-23 17:37:00,AUR,,,,Lead,
L-76948,2026-07-27 10:20:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-81922,2026-07-02 07:22:00,NMB,google,paid_social,(not set),SQL,
L-80767,2026-07-08 15:10:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-78015,2026-06-17 15:56:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-71674,2026-06-27 22:52:00,AUR,,,,MQL,
L-75397,2026-07-30 21:04:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71623,2026-06-25 20:28:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-74804,2026-06-05 17:02:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-72280,2026-06-02 12:38:00,AUR,,,,Lead,
L-81180,2026-07-26 10:30:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-71026,2026-05-06 18:07:00,AUR,,,,Closed Won,1900
L-78056,2026-06-18 20:30:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-80044,2026-05-29 19:58:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-74106,2026-06-05 11:45:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-79098,2026-05-20 09:47:00,NMB,,,,Lead,
L-71484,2026-06-14 16:33:00,AUR,,,,Lead,
L-79975,2026-05-10 18:10:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-75429,2026-05-01 19:52:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-71489,2026-06-14 21:23:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-74840,2026-06-10 10:44:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,SQL,
L-81025,2026-05-26 13:57:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,Lead,
L-70825,2026-07-21 21:07:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-71657,2026-06-28 13:41:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-81527,2026-05-30 11:09:00,PKF,google,paid_social,(not set),Closed Won,3600
L-76337,2026-05-10 13:04:00,AUR,,,,Lead,
L-70909,2026-07-26 08:06:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-74902,2026-06-15 14:12:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-76328,2026-05-07 11:38:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-73524,2026-07-03 14:23:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-77175,2026-06-04 10:14:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-78849,2026-07-12 09:26:00,PKF,,,,MQL,
L-70376,2026-06-10 20:37:00,AUR,,,,MQL,
L-80366,2026-05-07 08:07:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-73234,2026-06-12 16:10:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-74179,2026-06-16 17:49:00,PKF,Facebook,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-73432,2026-06-27 13:38:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-81633,2026-06-08 13:56:00,NMB,google,paid_social,(not set),SQL,
L-70487,2026-06-19 10:19:00,AUR,,,,Lead,
L-80697,2026-06-28 22:17:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-76079,2026-07-08 21:22:00,NMB,,,,Lead,
L-78045,2026-06-19 08:45:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-81958,2026-07-06 17:30:00,PKF,google,paid_social,(not set),SQL,
L-71019,2026-05-07 09:43:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-78455,2026-07-18 08:44:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-74162,2026-06-14 09:28:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-78510,2026-07-23 18:25:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-74633,2026-05-20 20:36:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-72981,2026-05-27 21:32:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-75568,2026-05-15 08:18:00,NMB,facebook,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-81879,2026-06-29 18:03:00,PKF,google,paid_social,(not set),Lead,
L-79965,2026-05-09 11:11:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-76748,2026-07-05 22:18:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-81065,2026-06-10 16:22:00,NMB,tiktok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-74399,2026-07-20 08:10:00,PKF,,,,MQL,
L-76402,2026-05-18 20:57:00,AUR,,,,MQL,
L-72450,2026-07-10 22:19:00,AUR,,,,MQL,
L-72082,2026-07-26 10:30:00,AUR,,,,Lead,
L-70499,2026-06-23 14:06:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-79027,2026-05-14 19:45:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-73697,2026-07-16 17:29:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-80741,2026-07-02 21:56:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,SQL,
L-79522,2026-07-13 12:23:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,SQL,
L-73116,2026-06-04 08:20:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-77082,2026-05-18 22:41:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,Closed Won,5200
L-80947,2026-07-30 17:27:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-71482,2026-06-12 22:35:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-77361,2026-07-15 10:45:00,AUR,,,,SQL,
L-70482,2026-06-21 14:08:00,AUR,,,,SQL,
L-71006,2026-05-05 08:30:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,MQL,
L-81947,2026-07-05 17:47:00,NMB,google,paid_social,(not set),MQL,
L-79183,2026-05-29 22:11:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-77701,2026-05-21 16:30:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-71394,2026-06-05 10:19:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-76797,2026-07-10 11:32:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-72818,2026-05-17 22:44:00,PKF,,,,MQL,
L-74693,2026-05-27 15:39:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Closed Won,1900
L-78316,2026-07-09 20:16:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-73883,2026-07-30 20:06:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-70261,2026-05-28 10:25:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-70350,2026-06-06 15:31:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-72662,2026-05-06 13:06:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-79067,2026-05-17 16:17:00,NMB,adwords,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-77948,2026-06-12 13:13:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-81431,2026-05-21 18:48:00,NMB,google,paid_social,(not set),Lead,
L-70921,2026-07-28 18:56:00,AUR,,,,MQL,
L-72228,2026-05-22 18:52:00,AUR,facebook,paid_social,aurelia|prospecting|meta|may26,MQL,
L-81617,2026-06-07 07:50:00,PKF,google,paid_social,(not set),MQL,
L-73069,2026-06-02 13:17:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,Lead,
L-74606,2026-05-17 17:58:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Closed Won,5200
L-79295,2026-06-14 21:08:00,NMB,,,,SQL,
L-78836,2026-07-08 17:30:00,PKF,adwords,cpc,pkf|nonbrand|search|may26,Lead,
L-71835,2026-07-09 21:02:00,AUR,,,,SQL,
L-73190,2026-06-09 18:54:00,PKF,Facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-70054,2026-05-08 09:18:00,AUR,Facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-76673,2026-06-24 15:45:00,AUR,,,,Lead,
L-75762,2026-06-06 20:34:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-78926,2026-05-20 20:50:00,PKF,adwords,cpc,PKF_US_Display_Legacy,Closed Won,8800
L-77727,2026-05-24 18:04:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-79181,2026-05-28 22:20:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-78733,2026-06-05 19:59:00,PKF,Google Ads,cpc,pkf|nonbrand|search|may26,MQL,
L-73092,2026-06-03 22:28:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-70511,2026-06-23 09:18:00,AUR,,,,Lead,
L-74918,2026-06-16 17:35:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-78757,2026-06-09 11:35:00,PKF,adwords,cpc,pkf|nonbrand|search|may26,MQL,
L-71605,2026-06-21 16:26:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70839,2026-07-21 12:49:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,SQL,
L-82236,2026-07-29 19:30:00,PKF,google,paid_social,(not set),SQL,
L-74121,2026-06-10 19:22:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-82017,2026-07-10 20:31:00,PKF,google,paid_social,(not set),Closed Won,8800
L-73547,2026-07-06 21:39:00,PKF,,,,Lead,
L-80600,2026-06-12 16:21:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-79390,2026-06-28 09:45:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-72208,2026-05-17 13:10:00,AUR,Facebook,paid_social,aurelia|prospecting|meta|may26,Lead,
L-80596,2026-06-13 09:33:00,PKF,,,,Lead,
L-74160,2026-06-14 08:29:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-82094,2026-07-16 12:37:00,PKF,google,paid_social,(not set),MQL,
L-76253,2026-07-29 09:20:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-76182,2026-07-20 17:04:00,NMB,meta,paid_social,NMB_US_Meta_Retargeting_2026Q2,SQL,
L-70110,2026-05-14 21:15:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-80371,2026-05-07 16:25:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-74751,2026-06-02 15:56:00,NMB,paid_social,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-75216,2026-07-14 21:58:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-71843,2026-07-09 13:33:00,AUR,,,,MQL,
L-81645,2026-06-09 18:43:00,PKF,google,paid_social,(not set),Closed Won,2400
L-79170,2026-05-29 13:32:00,NMB,Google Ads,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-79992,2026-05-16 14:08:00,AUR,,,,Lead,
L-71852,2026-07-10 14:58:00,AUR,,,,MQL,
L-74816,2026-06-08 08:55:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-77552,2026-05-11 17:29:00,PKF,,,,Lead,
L-77668,2026-05-20 10:49:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,SQL,
L-76640,2026-06-18 20:35:00,AUR,adwords,cpc,AUR_US_Search_Brand_2026Q2,SQL,
L-80385,2026-05-10 16:42:00,PKF,,,,MQL,
L-80510,2026-05-28 19:22:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-77951,2026-06-10 16:02:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-73006,2026-05-29 12:45:00,PKF,paid_social,paid_social,PKF_US_Meta_Conversions,MQL,
L-75495,2026-05-08 16:35:00,NMB,fb,paid_social,NMB_US_Meta_Retargeting_2026Q2,Lead,
L-80243,2026-07-10 18:20:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,SQL,
L-70137,2026-05-15 22:45:00,AUR,paid_social,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-73083,2026-06-03 22:47:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-77343,2026-07-14 21:03:00,AUR,,,,Lead,
L-77072,2026-05-16 20:59:00,AUR,,,,MQL,
L-80406,2026-05-14 21:34:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-73966,2026-05-14 09:36:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-79764,2026-06-16 21:14:00,NMB,google,cpc,NMB_US_PMax_2026Q2,Closed Won,2400
L-70118,2026-05-13 19:40:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-81421,2026-05-21 14:57:00,AUR,google,paid_social,(not set),Lead,
L-70761,2026-07-15 09:45:00,AUR,,,,Lead,
L-77625,2026-05-14 21:23:00,PKF,Google Ads,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-77918,2026-06-08 17:43:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-80183,2026-06-27 16:36:00,AUR,tiktok,paid_social,AUR_TikTok_Prospecting_2026Q2,SQL,
L-75060,2026-06-28 14:54:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-81132,2026-07-06 14:39:00,NMB,TikTok,paid_social,NMB_TikTok_Prospecting_2026Q2,MQL,
L-80383,2026-05-09 21:26:00,PKF,tiktok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-76924,2026-07-24 14:27:00,AUR,,,,Closed Won,5200
L-71021,2026-05-07 09:14:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-70815,2026-07-21 12:54:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-70032,2026-05-06 08:42:00,AUR,meta,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-74118,2026-06-07 14:31:00,PKF,facebook,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-72218,2026-05-20 10:45:00,AUR,Facebook,paid_social,aurelia|prospecting|meta|may26,MQL,
L-73614,2026-07-10 10:51:00,PKF,,,,MQL,
L-79913,2026-06-24 16:36:00,PKF,adwords,cpc,PKF_US_Video_Test_C,Lead,
L-77667,2026-05-19 18:48:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-74314,2026-07-07 19:28:00,PKF,paid_social,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-71271,2026-05-28 11:38:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-82069,2026-07-14 17:29:00,PKF,google,paid_social,(not set),Lead,
L-77454,2026-05-03 21:27:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,3600
L-72245,2026-05-27 15:31:00,AUR,meta,paid_social,aurelia|prospecting|meta|may26,Lead,
L-79500,2026-07-11 08:04:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Closed Won,8800
L-74032,2026-05-24 10:08:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-78561,2026-07-28 16:59:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-76763,2026-07-05 10:21:00,AUR,,,,MQL,
L-71224,2026-05-23 15:50:00,AUR,Facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Closed Won,3600
L-74317,2026-07-09 11:36:00,PKF,,,,Lead,
L-79869,2026-07-14 16:13:00,NMB,,,,Lead,
L-70716,2026-07-12 17:24:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-78802,2026-06-23 20:00:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-80527,2026-05-30 12:40:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-70589,2026-07-01 08:42:00,AUR,facebook,paid_social,AUR_US_Meta_Prospecting_2026Q2,MQL,
L-76627,2026-06-16 22:12:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,Lead,
L-79961,2026-05-06 19:16:00,AUR,,,,Lead,
L-79087,2026-05-19 18:57:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-76846,2026-07-13 10:00:00,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,MQL,
L-73266,2026-06-15 14:07:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,MQL,
L-78899,2026-07-24 15:23:00,PKF,google,cpc,pkf|nonbrand|search|may26,SQL,
L-73105,2026-06-05 14:23:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,Lead,
L-78553,2026-07-28 17:30:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Closed Won,5200
L-71397,2026-06-05 17:18:00,AUR,paid_social,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Closed Won,8800
L-81440,2026-05-22 14:25:00,NMB,google,paid_social,(not set),Lead,
L-77249,2026-06-21 16:12:00,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,MQL,
L-70651,2026-07-06 22:35:00,AUR,,,,Lead,
L-78284,2026-07-07 20:42:00,PKF,,,,MQL,
L-78876,2026-07-17 15:08:00,PKF,google,cpc,pkf|nonbrand|search|may26,Lead,
L-71180,2026-05-20 12:56:00,AUR,,,,Lead,
L-81511,2026-05-29 13:10:00,AUR,,,,Lead,
L-77218,2026-06-16 17:33:00,AUR,Google Ads,cpc,AUR_EU_Search_NonBrand_2026Q2,Lead,
L-72617,2026-05-03 14:18:00,PKF,fb,paid_social,PKF_US_Meta_Conversions,Lead,
L-79604,2026-07-22 18:59:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,MQL,
L-77246,2026-06-20 11:31:00,AUR,,,,MQL,
L-76501,2026-06-01 16:55:00,AUR,,,,Lead,
L-72886,2026-05-21 12:58:00,PKF,meta,paid_social,PKF_US_Meta_Conversions,SQL,
L-80412,2026-05-14 09:37:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-74254,2026-06-27 12:47:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,Lead,
L-70073,2026-05-09 18:22:00,AUR,fb,paid_social,AUR_US_Meta_Prospecting_2026Q2,Lead,
L-72127,2026-07-30 21:17:00,AUR,,,,MQL,
L-74617,2026-05-18 15:45:00,NMB,facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-77743,2026-05-23 21:04:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-80476,2026-05-23 17:29:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,MQL,
L-74184,2026-06-17 20:38:00,PKF,meta,paid_social,PKF_CA_Meta_Prospecting,MQL,
L-77924,2026-06-09 19:55:00,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,Lead,
L-80469,2026-05-22 16:52:00,PKF,,,,Closed Won,5200
L-72090,2026-07-29 17:47:00,AUR,fb,paid_social,AUR_EU_Meta_Retargeting_2026Q2,SQL,
L-79467,2026-07-05 18:57:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Lead,
L-74722,2026-05-29 13:56:00,NMB,fb,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-71065,2026-05-09 14:34:00,AUR,facebook,paid_social,AUR_EU_Meta_Retargeting_2026Q2,Lead,
L-78542,2026-07-25 17:44:00,PKF,adwords,cpc,PKF_US_Search_Brand_2026Q2,MQL,
L-75666,2026-05-24 10:43:00,NMB,paid_social,paid_social,NMB_US_Meta_Retargeting_2026Q2,MQL,
L-80054,2026-05-31 14:49:00,AUR,TikTok,paid_social,AUR_TikTok_Prospecting_2026Q2,Lead,
L-74906,2026-06-14 08:59:00,NMB,Facebook,paid_social,NMB_US_Meta_Prospecting_2026Q2,MQL,
L-80571,2026-06-09 14:07:00,PKF,TikTok,paid_social,PKF_TikTok_Spark_2026Q2,Lead,
L-74598,2026-05-15 12:56:00,NMB,meta,paid_social,NMB_US_Meta_Prospecting_2026Q2,Lead,
L-73311,2026-06-18 09:22:00,PKF,facebook,paid_social,PKF_US_Meta_Conversions,Lead,
L-70931,2026-07-30 15:30:00,AUR,,,,MQL,
L-71130,2026-05-13 19:22:00,AUR,,,,MQL,
L-79093,2026-05-21 13:59:00,NMB,google,cpc,NMB_US_Search_Brand_2026Q2,Closed Won,1900
